Latitude,Longitude,PropertyType,Price,Bedrooms,BathroomTotal,SizeInterior,StoriesTotal,BuildingType,OwnershipType
49.2614799,-123.1114588,Single Family,"$1,399,000",2,3,1220 sqft,,Duplex,Strata
49.2661974,-123.0727262,Single Family,"$1,399,000",3,3,1555 sqft,,Duplex,Strata
49.2661972,-123.0726836,Single Family,"$1,399,000",2,3,1580 sqft,,Duplex,Strata
49.2714304,-123.2495839,Single Family,"$1,399,000",3,2,1318 sqft,,Apartment,Leasehold Condo/Strata
49.2782476,-123.0660521,Single Family,"$1,399,000",3,3,1450 sqft,,Row / Townhouse,Strata
49.2791374,-123.1276884,Single Family,"$1,399,000",2,2,1038 sqft,,Apartment,Strata
49.2791374,-123.1276884,Single Family,"$1,399,000",3,2,1054 sqft,,Apartment,Strata
49.2831932,-123.1349731,Single Family,"$1,399,000",2,2,1150 sqft,,Apartment,Strata
49.2835528,-123.0594852,Single Family,"$1,399,000",4,3,2366 sqft,,House,Freehold
49.2839723,-122.9825823,Single Family,"$1,399,000",5,2,2065 sqft,,House,Freehold
49.2867692,-123.1413041,Single Family,"$1,399,000",2,2,1038 sqft,,Apartment,Strata
49.2938151,-123.136389,Single Family,"$1,399,000",2,2,1055 sqft,,Apartment,Strata
49.304162,-122.8086589,Single Family,"$1,399,000",5,4,4294 sqft,,House,Freehold
49.308692,-123.059475,Single Family,"$1,399,000",4,4,1785 sqft,,Row / Townhouse,Strata
49.32908,-123.161376,Single Family,"$1,399,000",2,2,1504 sqft,,Apartment,Strata
49.1832144,-122.9030052,Single Family,"$1,399,900",7,6,4573 sqft,3,House,Freehold
49.1938885,-122.9372916,Single Family,"$1,399,900",3,3,2604 sqft,,House,Freehold
49.2100623,-123.0092613,Single Family,"$1,399,900",5,3,2457 sqft,,House,Freehold
49.233797,-123.109091,Single Family,"$1,399,900",3,3,1405 sqft,,Row / Townhouse,Strata
49.24947,-122.77159,Single Family,"$1,399,900",6,4,3678 sqft,,House,Freehold
49.257374,-122.988827,Single Family,"$1,399,900",4,5,2616 sqft,,House,Freehold
49.2600794,-123.1042018,Single Family,"$1,399,900",3,3,1458 sqft,,Row / Townhouse,Strata
49.2749506,-123.1155077,Single Family,"$1,399,900",2,2,925 sqft,,Apartment,Strata
49.281687,-123.0033109,Single Family,"$1,399,900",8,3,2622 sqft,,House,Freehold
49.3252717,-123.0674074,Single Family,"$1,399,900",4,4,1816 sqft,,Duplex,Strata
49.223048,-122.965107,Single Family,"$1,399,999",4,3,2788 sqft,,Duplex,Strata
49.242942,-122.868403,Single Family,"$1,399,999",0,1,1485 sqft,,House,Freehold
49.2487091,-123.0820617,Single Family,"$1,399,999",5,4,1853 sqft,,House,Freehold
49.2488209,-123.0836425,Single Family,"$1,399,999",6,2,2040 sqft,,House,Freehold
49.2567076,-123.0966801,Single Family,"$1,399,999",3,3,1400 sqft,,Duplex,Strata
49.2733507,-122.7804906,Single Family,"$1,399,999",8,6,3254 sqft,,House,Freehold
49.307066,-122.82569,Single Family,"$1,399,999",3,4,2816 sqft,,House,Freehold
49.180689,-122.848519,Single Family,"$1,400,000",3,1,900 sqft,1,House,Freehold
49.2162119,-123.0825054,Single Family,"$1,400,000",5,2,2386 sqft,,House,Freehold
49.273536,-122.811056,Single Family,"$1,400,000",5,5,3687 sqft,,House,Freehold
49.3202261,-122.9983135,Single Family,"$1,400,000",4,3,2067 sqft,,House,Freehold
49.308697,-123.059523,Single Family,"$1,414,550",4,4,1785 sqft,,Row / Townhouse,Strata
49.2867514,-123.1265628,Single Family,"$1,415,000",3,2,1147 sqft,,Apartment,Strata
49.2914286,-123.128949,Single Family,"$1,418,000",2,2,1198 sqft,,Apartment,Strata
49.1924862,-122.8703097,Single Family,"$1,419,000",7,7,4027 sqft,3,House,Freehold
49.1924896,-122.8701545,Single Family,"$1,419,000",8,7,4159 sqft,3,House,Freehold
49.276593,-122.8776173,Single Family,"$1,419,900",3,2,2240 sqft,,House,Freehold
49.338213,-123.040355,Single Family,"$1,420,000",2,4,1608 sqft,,Row / Townhouse,Strata
49.3086768,-123.0592387,Single Family,"$1,424,000",4,4,1785 sqft,,Row / Townhouse,Strata
49.2335448,-122.9876997,Single Family,"$1,425,000",5,5,3513 sqft,,Row / Townhouse,Strata
49.2556675,-123.2332518,Single Family,"$1,425,000",2,2,942 sqft,,Apartment,Leasehold Condo/Strata
49.2719407,-123.1219474,Single Family,"$1,425,000",2,2,1177 sqft,,Apartment,Strata
49.275449,-122.9610539,Single Family,"$1,425,000",5,4,2892 sqft,,House,Freehold
49.276769,-123.134315,Single Family,"$1,425,000",3,2,1140 sqft,,Apartment,Strata
49.181192,-123.108972,Single Family,"$1,428,000",5,4,2285 sqft,,House,Freehold
49.2214578,-123.004774,Single Family,"$1,428,000",4,4,1989 sqft,,Duplex,Strata
49.2429505,-123.0575,Single Family,"$1,428,000",5,0,2443 sqft,,House,Freehold
49.2509117,-123.01313,Single Family,"$1,428,000",3,2,1740 sqft,,House,Freehold
49.259895,-123.0202551,Single Family,"$1,428,000",3,2,1560 sqft,,House,Freehold
49.2725143,-123.0401016,Single Family,"$1,428,000",5,2,1926 sqft,,House,Freehold
49.2781591,-123.0331602,Single Family,"$1,428,000",6,3,2630 sqft,,House,Freehold
49.2798376,-123.0244652,Single Family,"$1,428,000",6,4,2425 sqft,,House,Freehold
49.2596292,-123.062462,Single Family,"$1,428,800",3,3,1387 sqft,,Duplex,Strata
49.310507,-123.009259,Single Family,"$1,428,800",3,2,1712 sqft,,House,Freehold
49.1924585,-122.8693175,Single Family,"$1,429,000",7,7,4427 sqft,3,House,Freehold
49.2749506,-123.1155077,Single Family,"$1,429,000",2,2,791 sqft,,Apartment,Strata
49.3221746,-123.0609073,Single Family,"$1,429,000",4,2,1965 sqft,,House,Freehold
49.2098475,-123.1326653,Single Family,"$1,429,900",3,3,1543 sqft,,Duplex,Strata
49.2574723,-123.068424,Single Family,"$1,429,900",3,4,1595 sqft,,Duplex,Strata
49.2743458,-123.0259045,Single Family,"$1,429,900",5,4,2065 sqft,,House,Freehold
49.193241,-123.104119,Single Family,"$1,429,999",6,4,1900 sqft,,House,Freehold
49.2131018,-123.103304,Single Family,"$1,430,000",5,2,1945 sqft,,House,Freehold
49.2364062,-123.0890047,Single Family,"$1,435,000",4,2,1411 sqft,,House,Freehold
49.1790931,-123.1106824,Single Family,"$1,438,000",5,3,2744 sqft,,House,Freehold
49.2271695,-123.040718,Single Family,"$1,438,000",3,2,1459 sqft,,House,Freehold
49.2542052,-122.7777656,Single Family,"$1,438,000",8,6,3568 sqft,,House,Freehold
49.278573,-122.9593003,Single Family,"$1,438,000",4,4,1928 sqft,,Duplex,Strata
49.2746415,-123.1151479,Single Family,"$1,438,900",2,2,791 sqft,,Apartment,Strata
49.256626,-123.0964929,Single Family,"$1,439,000",3,4,1515 sqft,,Row / Townhouse,Strata
49.315858,-123.0413259,Single Family,"$1,439,000",5,2,2419 sqft,,House,Freehold
49.3063858,-122.826113,Single Family,"$1,439,900",5,4,3015 sqft,,House,Freehold
49.2279169,-122.9735395,Single Family,"$1,445,000",4,2,2080 sqft,,House,Freehold
49.2139817,-123.0937551,Single Family,"$1,448,000",6,4,2782 sqft,,House,Freehold
49.2255162,-122.9224928,Single Family,"$1,448,000",4,4,2007 sqft,,Duplex,Freehold
49.2305906,-122.9158144,Single Family,"$1,448,000",6,3,3300 sqft,,House,Freehold
49.2821013,-123.1258641,Single Family,"$1,448,000",2,2,1222 sqft,,Apartment,Strata
49.2980886,-122.7432119,Single Family,"$1,448,000",6,4,3687 sqft,,House,Freehold
49.299517,-122.8629899,Single Family,"$1,448,000",2,2,2123 sqft,,House,Freehold
49.3145409,-123.0500217,Single Family,"$1,448,000",4,2,2345 sqft,,House,Freehold
49.1711805,-122.766318,Single Family,"$1,448,800",9,5,4222 sqft,3,House,Freehold
49.2536278,-122.8427786,Single Family,"$1,448,800",4,3,2255 sqft,,House,Freehold
49.296935,-122.755413,Single Family,"$1,448,800",6,5,3600 sqft,,House,Freehold
49.2114495,-122.8201701,Single Family,"$1,449,000",4,4,2400 sqft,2,House,Freehold
49.2150155,-122.9298625,Single Family,"$1,449,000",4,3,2280 sqft,,House,Freehold
49.242615,-122.857725,Single Family,"$1,449,000",7,3,3822 sqft,,House,Freehold
49.247465,-123.104249,Single Family,"$1,449,000",4,2,1954 sqft,,House,Freehold
49.2763441,-123.1289362,Single Family,"$1,449,000",2,2,1077 sqft,,Apartment,Strata
49.291789,-122.807767,Single Family,"$1,449,000",3,4,2708 sqft,,House,Freehold
49.19881,-122.8648929,Single Family,"$1,449,900",7,8,5028 sqft,3,House,Freehold
49.2719321,-123.068641,Single Family,"$1,449,900",3,3,1340 sqft,,Duplex,Strata
49.3222594,-122.9591552,Single Family,"$1,449,900",4,3,2533 sqft,,House,Freehold
49.3050874,-122.8319918,Single Family,"$1,449,995",5,4,3025 sqft,,House,Freehold
49.216001,-123.0967893,Single Family,"$1,449,999",5,3,2271 sqft,,House,Freehold
49.2556675,-123.2332518,Single Family,"$1,450,000",2,3,1714 sqft,,Row / Townhouse,Leasehold Condo/Strata
49.2776977,-123.0158269,Single Family,"$1,450,000",4,2,2446 sqft,,House,Freehold
49.2653266,-122.7462064,Single Family,"$1,450,000",5,5,5562 sqft,,House,Freehold
49.246606,-122.8759719,Single Family,"$1,450,000",4,4,2695 sqft,,House,Freehold
49.21224,-122.814442,Single Family,"$1,450,000",10,7,4988 sqft,3,House,Freehold
49.1939623,-123.1066496,Single Family,"$1,450,000",5,5,2683 sqft,,House,Freehold
49.186652,-123.117886,Single Family,"$1,450,000",4,3,2615 sqft,,House,Freehold
49.2084807,-122.9326815,Single Family,"$1,450,000",5,3,1827 sqft,,House,Freehold
49.2620151,-123.1506022,Single Family,"$1,450,000",2,3,1068 sqft,,Row / Townhouse,Strata
49.2805221,-123.1098478,Single Family,"$1,450,000",3,2,1102 sqft,,Apartment,Strata
49.2762705,-123.04102,Single Family,"$1,450,000",4,3,1791 sqft,,House,Freehold
49.291689,-122.84776,Single Family,"$1,450,000",4,2,2920 sqft,,House,Freehold
49.2561366,-123.0789086,Single Family,"$1,450,000",5,4,1920 sqft,,Duplex,Freehold
49.2893935,-123.1258117,Single Family,"$1,450,000",2,2,1060 sqft,,Apartment,Strata
49.2409242,-123.0067959,Single Family,"$1,450,000",4,2,1672 sqft,,House,Freehold
49.248058,-123.023215,Single Family,"$1,450,000",6,4,2192 sqft,,House,Freehold
49.3344499,-123.054329,Single Family,"$1,450,000",4,3,2967 sqft,,House,Freehold
49.3150884,-122.7855673,Single Family,"$1,450,000",5,4,4180 sqft,,House,Freehold
49.2592433,-122.7468252,Single Family,"$1,456,800",7,5,3589 sqft,,House,Freehold
49.2100819,-123.1264197,Single Family,"$1,458,000",3,3,1273 sqft,,Duplex,Strata
49.2329796,-123.0530426,Single Family,"$1,458,000",4,4,1833 sqft,,Duplex,Freehold
49.248969,-123.079801,Single Family,"$1,458,000",4,2,1902 sqft,,House,Freehold
49.2881415,-122.7416693,Single Family,"$1,458,000",6,5,3820 sqft,,House,Freehold
49.203349,-122.784582,Single Family,"$1,459,000",7,4,3742 sqft,3,House,Freehold
49.168881,-122.8838185,Single Family,"$1,459,000",7,7,4769 sqft,3,House,Freehold
49.1803123,-122.8764538,Single Family,"$1,459,000",7,5,3689 sqft,2,House,Freehold
49.282672,-122.79048,Single Family,"$1,459,900",3,2,1426 sqft,,Apartment,Strata
49.2749506,-123.1155077,Single Family,"$1,459,900",2,2,925 sqft,,Apartment,Strata
49.2530158,-123.0644135,Single Family,"$1,460,000",4,2,2400 sqft,,House,Freehold
49.2204883,-122.9686399,Single Family,"$1,460,000",7,4,2510 sqft,,House,Freehold
49.212751,-122.987634,Single Family,"$1,468,000",5,4,2689 sqft,,House,Freehold
49.2749506,-123.1155077,Single Family,"$1,468,000",2,2,833 sqft,,Apartment,Strata
49.2762798,-122.9665417,Single Family,"$1,468,000",4,4,2116 sqft,,Duplex,Strata
49.2727132,-123.126554,Single Family,"$1,468,000",2,2,986 sqft,,Apartment,Strata
49.2632894,-123.0044679,Single Family,"$1,468,900",3,3,1527 sqft,,Row / Townhouse,Strata
49.2485152,-123.0267697,Single Family,"$1,468,900",5,4,1928 sqft,,House,Freehold
49.196336,-123.105735,Single Family,"$1,469,000",5,4,3079 sqft,,House,Freehold
49.2867514,-123.1265628,Single Family,"$1,469,000",2,3,1141 sqft,,Apartment,Strata
49.3254364,-123.0774189,Single Family,"$1,469,000",4,4,1938 sqft,,Duplex,Strata
49.3254368,-123.0774842,Single Family,"$1,469,000",4,4,1966 sqft,,Duplex,Strata
49.3073655,-123.0634482,Single Family,"$1,469,900",3,3,1825 sqft,,Row / Townhouse,Strata
49.3083977,-123.0611523,Single Family,"$1,472,200",3,4,1836 sqft,,Row / Townhouse,Strata
49.2420369,-123.0285979,Single Family,"$1,475,000",10,4,2700 sqft,,House,Freehold
49.2748033,-122.8597612,Single Family,"$1,475,000",4,3,2522 sqft,,House,Freehold
49.2775733,-123.1219624,Single Family,"$1,475,000",2,3,1209 sqft,,Row / Townhouse,Strata
49.1924757,-122.8318492,Single Family,"$1,475,000",2,1,1044 sqft,1,House,Freehold
49.2274679,-123.0025139,Single Family,"$1,475,900",2,3,1175 sqft,,Apartment,Strata
49.2274679,-123.0025139,Single Family,"$1,475,900",2,3,1172 sqft,,Apartment,Strata
49.178718,-123.084417,Single Family,"$1,478,000",5,3,2329 sqft,,House,Freehold
49.2743919,-122.8507747,Single Family,"$1,479,000",5,3,4312 sqft,,House,Freehold
49.2727132,-123.126554,Single Family,"$1,479,900",2,2,982 sqft,,Apartment,Strata
49.3291702,-123.1393994,Single Family,"$1,479,900",1,2,1040 sqft,,Apartment,Strata
49.2527357,-123.2342437,Single Family,"$1,480,000",2,2,1126 sqft,,Apartment,Leasehold Condo/Strata
49.2866647,-123.0033562,Single Family,"$1,480,000",5,3,2204 sqft,,House,Freehold
49.2443971,-123.1167406,Single Family,"$1,480,000",3,2,1114 sqft,,Apartment,Strata
49.3457048,-123.172149,Single Family,"$1,480,000",2,2,1224 sqft,,Apartment,Strata
49.1971088,-122.7663836,Single Family,"$1,480,000",7,4,4049 sqft,3,House,Freehold
49.1914225,-122.8582156,Single Family,"$1,480,000",5,2,2251 sqft,2,House,Freehold
49.1689265,-123.1642734,Single Family,"$1,480,000",3,3,1676 sqft,,House,Freehold
49.2216956,-123.1020542,Single Family,"$1,480,000",4,4,1314 sqft,,Duplex,Strata
49.22801,-123.010247,Single Family,"$1,480,000",3,3,1383 sqft,,Apartment,Strata
49.222069,-122.992163,Single Family,"$1,480,000",2,3,1358 sqft,,Row / Townhouse,Strata
49.2127938,-122.9840927,Single Family,"$1,480,000",4,4,1916 sqft,,Duplex,Strata
49.2374526,-123.1164797,Single Family,"$1,480,000",3,2,1085 sqft,,Apartment,Strata
49.220432,-122.99989,Single Family,"$1,480,000",4,4,1990 sqft,,Duplex,Strata
49.220543,-122.999867,Single Family,"$1,480,000",4,4,1990 sqft,,Duplex,Strata
49.2106638,-122.8345668,Single Family,"$1,485,000",9,7,5110 sqft,3,House,Freehold
49.1902272560364,-122.760177724606,Single Family,"$1,485,619",6,5,3625 sqft,3,House,Freehold
49.218867,-123.012008,Single Family,"$1,486,000",4,5,2928 sqft,,House,Freehold
49.2210748,-122.9282119,Single Family,"$1,488,000",4,4,1991 sqft,,Duplex,Strata
49.2499938,-122.9434124,Single Family,"$1,488,000",4,3,2650 sqft,,House,Freehold
49.2643575,-123.0446985,Single Family,"$1,488,000",6,2,2650 sqft,,House,Freehold
49.2719488,-123.0708726,Single Family,"$1,488,000",4,2,1766 sqft,,House,Freehold
49.2377809,-123.0607249,Single Family,"$1,488,000",6,4,2027 sqft,,Duplex,Freehold
49.2315363,-122.9190844,Single Family,"$1,488,000",5,4,1988 sqft,,Duplex,Strata
49.2016559,-122.8261653,Single Family,"$1,488,000",9,6,4477 sqft,2,House,Freehold
49.1867276,-122.8867524,Single Family,"$1,488,000",8,6,4422 sqft,3,House,Freehold
49.2238825,-123.0587654,Single Family,"$1,488,000",5,2,1640 sqft,,House,Freehold
49.2137614,-123.130364,Single Family,"$1,488,000",3,3,1255 sqft,,Row / Townhouse,Strata
49.2150745,-123.0931452,Single Family,"$1,488,000",6,4,2260 sqft,,House,Freehold
49.1730254,-123.15562,Single Family,"$1,488,000",2,3,1638 sqft,,Apartment,Strata
49.178449,-123.08376,Single Family,"$1,488,000",5,4,2396 sqft,,House,Freehold
49.1804041,-123.1058967,Single Family,"$1,488,000",4,4,2232 sqft,,House,Freehold
49.3101172,-123.0767484,Single Family,"$1,488,000",3,3,1500 sqft,,Row / Townhouse,Strata
49.3445603,-123.171195,Single Family,"$1,488,000",3,3,2491 sqft,,Apartment,Strata
49.325074,-123.000843,Single Family,"$1,488,000",4,3,2436 sqft,,House,Freehold
49.2695616,-123.1755421,Single Family,"$1,488,000",3,3,1495 sqft,,Row / Townhouse,Strata
49.278682,-123.1205503,Single Family,"$1,488,000",2,2,1300 sqft,,Apartment,Strata
49.251262,-123.044819,Single Family,"$1,488,000",0,3,2400 sqft,,,Freehold
49.265246,-122.974909,Single Family,"$1,488,000",4,2,2202 sqft,,House,Freehold
49.2623398,-122.8110229,Single Family,"$1,488,000",5,3,2766 sqft,,House,Freehold
49.2741251,-123.0611802,Single Family,"$1,488,000",4,2,2400 sqft,,House,
49.272312,-123.1653545,Single Family,"$1,488,000",2,2,1212 sqft,,Row / Townhouse,Strata
49.2746946,-123.1014002,Single Family,"$1,488,000",2,2,1368 sqft,,Apartment,Strata
49.3211413,-122.9083397,Single Family,"$1,488,000",4,2,2541 sqft,,House,Freehold
49.3356945,-123.0267981,Single Family,"$1,488,000",4,3,1894 sqft,,House,Freehold
49.1908046,-122.7407901,Single Family,"$1,488,800",7,6,5184 sqft,3,House,Freehold
49.2744921,-123.127851,Single Family,"$1,488,900",2,3,1096 sqft,,Row / Townhouse,Strata
49.2565465,-123.0797343,Single Family,"$1,489,900",3,4,1530 sqft,,Duplex,Strata
49.336302,-123.086949,Single Family,"$1,489,900",4,3,2427 sqft,,House,Freehold
49.2900896,-123.1285915,Single Family,"$1,490,000",2,3,1126 sqft,,Apartment,Strata
49.2788191,-123.0238975,Single Family,"$1,490,000",6,4,2229 sqft,,House,Freehold
49.2562351,-122.8050132,Single Family,"$1,490,000",7,5,3896 sqft,,House,Freehold
49.3150884,-122.7855673,Single Family,"$1,490,000",5,4,4054 sqft,,House,Freehold
49.3196617,-123.0804913,Single Family,"$1,490,000",5,4,2190 sqft,,,Freehold
49.1683506,-123.1690728,Single Family,"$1,490,000",3,3,1982 sqft,,House,Freehold
49.231947,-122.976732,Single Family,"$1,490,000",3,5,3881 sqft,,Row / Townhouse,Strata
49.178561,-123.080924,Single Family,"$1,495,000",4,5,3013 sqft,,House,Freehold
49.2060422,-123.0559912,Single Family,"$1,495,000",4,4,2177 sqft,,House,Strata
49.2981326,-122.7445349,Single Family,"$1,495,000",6,4,3422 sqft,,House,Freehold
49.2805971,-123.1174468,Single Family,"$1,495,000",2,2,825 sqft,,Apartment,Strata
49.326877,-123.123324,Single Family,"$1,495,000",3,4,1896 sqft,,Row / Townhouse,Strata
49.2440297,-123.1516293,Single Family,"$1,498,000",2,2,1163 sqft,,Apartment,Strata
49.2575035,-123.2361451,Single Family,"$1,498,000",3,3,2010 sqft,,Row / Townhouse,Leasehold Condo/Strata
49.286882,-122.81044,Single Family,"$1,498,000",4,4,3096 sqft,,House,Freehold
49.2760469,-122.9875142,Single Family,"$1,498,000",4,3,2580 sqft,,House,Freehold
49.2866927,-122.8185062,Single Family,"$1,498,000",5,4,3886 sqft,,House,Freehold
