BathroomTotal,Bedrooms,BuildingType,Latitude,Longitude,OwnershipType,Price,PropertyType,SizeInterior,StoriesTotal
2,2 + 0,Apartment,50.906174,-114.117404,Condominium/Strata,"$179,000",Single Family,748 sqft,1
1,1 + 0,Apartment,51.047317,-114.05856,Condominium/Strata,"$179,000",Single Family,719 sqft,1
1,1 + 0,Apartment,51.038732,-113.414901,Condominium/Strata,"$179,000",Single Family,759 sqft,1
1,2 + 0,Apartment,51.060109,-114.097375,Condominium/Strata,"$179,000",Single Family,891 sqft,1
1,1 + 0,Apartment,51.162028,-114.158477,Condominium/Strata,"$179,500",Single Family,585 sqft,1
1,1 + 0,Apartment,51.139717,-114.242781,Condominium/Strata,"$179,900",Single Family,680 sqft,1
2,2 + 0,Apartment,51.126634,-114.135143,Condominium/Strata,"$179,900",Single Family,870 sqft,1
1,1 + 0,Apartment,51.036008,-114.08583,Condominium/Strata,"$179,900",Single Family,536 sqft,1
2,2 + 0,Apartment,51.038546,-113.943697,Condominium/Strata,"$179,900",Single Family,975 sqft,1
2,3 + 1,Row / Townhouse,51.0939,-113.952227,Condominium/Strata,"$179,900",Single Family,1002 sqft,2
1,1 + 0,Apartment,51.067647,-114.090326,Condominium/Strata,"$179,900",Single Family,552 sqft,1
1,1 + 0,Apartment,51.092528,-114.058734,Condominium/Strata,"$179,900",Single Family,610 sqft,1
1,1 + 0,Apartment,51.038005,-114.096735,Condominium/Strata,"$179,900",Single Family,597 sqft,1
2,3 + 0,Mobile Home,51.129972,-114.219541,Leasehold,"$179,900",Single Family,1216 sqft,1
1,2 + 0,Apartment,51.058054,-114.055926,Condominium/Strata,"$179,900",Single Family,648 sqft,1
3,3 + 1,Row / Townhouse,51.063444,-113.401972,Bare Land Condo,"$179,900",Single Family,1227 sqft,2
1,2 + 1,Row / Townhouse,51.054945,-113.942573,Condominium/Strata,"$179,900",Single Family,916 sqft,1
2,2 + 0,Apartment,51.038425,-113.946996,Condominium/Strata,"$179,900",Single Family,845 sqft,1
2,3 + 0,Row / Townhouse,51.063844,-113.401654,Bare Land Condo,"$179,900",Single Family,1238 sqft,2
2,0 + 2,Row / Townhouse,51.040985,-113.393775,Condominium/Strata,"$179,900",Single Family,460 sqft,1.5000
1,1 + 0,Apartment,51.037102,-114.084027,Condominium/Strata,"$179,900",Single Family,471 sqft,1
1,2 + 0,Apartment,51.057611,-114.178957,Condominium/Strata,"$179,900",Single Family,822 sqft,1
1,1 + 0,Apartment,51.059473,-114.050139,Condominium/Strata,"$179,900",Single Family,612 sqft,1
1,2 + 0,Apartment,51.037139,-114.093269,Condominium/Strata,"$179,900",Single Family,641 sqft,1
2,2 + 0,Row / Townhouse,51.014215,-114.161586,Condominium/Strata,"$179,900",Single Family,1074 sqft,2
1,2 + 0,Apartment,50.905833,-114.11573,Condominium/Strata,"$179,900",Single Family,708 sqft,1
1,2 + 0,Apartment,51.023019,-114.152052,Condominium/Strata,"$179,900",Single Family,829 sqft,1
2,2 + 0,Apartment,51.003156,-114.074986,Condominium/Strata,"$179,900",Single Family,970 sqft,1
1,1 + 0,Apartment,51.022791,-114.098061,Condominium/Strata,"$179,900",Single Family,514 sqft,1
1,3 + 0,Duplex,50.970202,-114.120254,Condominium/Strata,"$179,900",Single Family,1036 sqft,1
1,2 + 0,Apartment,50.862524,-114.022224,Condominium/Strata,"$179,900",Single Family,658 sqft,1
1,1 + 0,Apartment,50.866454,-114.027325,Condominium/Strata,"$179,900",Single Family,500 sqft,1
1,2 + 0,Row / Townhouse,50.932083,-114.029383,Condominium/Strata,"$179,900",Single Family,799 sqft,2
2,3 + 0,Row / Townhouse,51.059902,-113.378242,Condominium/Strata,"$179,999",Single Family,814 sqft,1
2,2 + 0,Apartment,51.065617,-113.95523,Condominium/Strata,"$180,000",Single Family,888 sqft,1
2,3 + 0,Mobile Home,51.057199,-113.395934,Freehold,"$180,000",Single Family,1232 sqft,1
2,3 + 0,Row / Townhouse,51.080952,-113.97987,Condominium/Strata,"$180,000",Single Family,1009 sqft,2
1,2 + 0,Row / Townhouse,51.022922,-113.995058,Bare Land Condo,"$180,900",Single Family,640 sqft,1
1,2 + 0,Apartment,51.039349,-114.153543,Condominium/Strata,"$181,000",Single Family,845 sqft,1
1,1 + 0,Apartment,51.034439,-114.095719,Condominium/Strata,"$181,500",Single Family,580 sqft,1
2,2 + 0,Apartment,51.039039,-113.933961,Condominium/Strata,"$181,900",Single Family,752 sqft,1
1,1 + 0,Apartment,51.035219,-114.099898,Condominium/Strata,"$182,000",Single Family,591 sqft,1
2,2 + 0,Apartment,51.189603,-114.472738,Condominium/Strata,"$182,500",Single Family,844 sqft,1
1,2 + 0,Apartment,51.043686,-114.102349,Condominium/Strata,"$182,900",Single Family,716 sqft,1
1,2 + 0,Row / Townhouse,51.022602,-113.991612,Bare Land Condo,"$183,000",Single Family,768 sqft,1
2,2 + 0,Apartment,51.124197,-113.930861,Condominium/Strata,"$183,900",Single Family,808 sqft,1
2,2 + 0,Apartment,51.188429,-114.473408,Condominium/Strata,"$184,000",Single Family,846 sqft,1
1,2 + 0,Apartment,51.166241,-114.143499,Condominium/Strata,"$184,000",Single Family,536 sqft,1
1,2 + 0,Apartment,51.083382,-114.159505,Condominium/Strata,"$184,000",Single Family,802 sqft,1
1,1 + 0,Apartment,50.859904,-114.021884,Condominium/Strata,"$184,800",Single Family,591 sqft,1
1,2 + 0,Apartment,50.885264,-114.024118,Condominium/Strata,"$184,900",Single Family,688 sqft,1
1,2 + 0,Apartment,50.907936,-114.113291,Condominium/Strata,"$184,900",Single Family,839 sqft,1
1,2 + 0,Row / Townhouse,50.95584,-114.11436,Condominium/Strata,"$184,900",Single Family,909 sqft,1
1,2 + 0,Apartment,50.8969,-114.070865,Condominium/Strata,"$184,900",Single Family,768 sqft,1
1,1 + 0,Apartment,50.966715,-114.074249,Condominium/Strata,"$184,900",Single Family,706 sqft,1
1,1 + 0,Apartment,51.003235,-114.130116,Condominium/Strata,"$184,900",Single Family,577 sqft,1
1,2 + 0,Apartment,51.038801,-114.064637,Condominium/Strata,"$184,900",Single Family,765 sqft,1
2,2 + 0,Apartment,51.039722,-114.092985,Condominium/Strata,"$184,900",Single Family,947 sqft,1
1,2 + 0,Apartment,51.187722,-114.472181,Condominium/Strata,"$184,900",Single Family,887 sqft,1
1,1 + 0,Apartment,51.165705,-114.146132,Condominium/Strata,"$184,900",Single Family,578 sqft,1
1,2 + 0,Apartment,51.053555,-114.05632,Condominium/Strata,"$185,000",Single Family,701 sqft,1
1,2 + 0,Apartment,51.051756,-114.049127,Condominium/Strata,"$185,000",Single Family,695 sqft,1
1,1 + 0,Apartment,51.039081,-114.086259,Condominium/Strata,"$185,000",Single Family,675 sqft,1
1,3 + 0,Row / Townhouse,50.971193,-114.066496,Condominium/Strata,"$185,000",Single Family,1024 sqft,2
1,1 + 0,Apartment,50.886092,-114.080163,Condominium/Strata,"$185,000",Single Family,597 sqft,1
2,3 + 0,Row / Townhouse,50.932743,-114.029598,Bare Land Condo,"$185,000",Single Family,1024 sqft,2
1,2 + 0,Apartment,51.102668,-114.154274,Condominium/Strata,"$185,900",Single Family,735 sqft,1
2,2 + 0,Apartment,51.126773,-114.137923,Condominium/Strata,"$186,999",Single Family,947 sqft,1
1,1 + 0,Apartment,51.036047,-114.071778,Condominium/Strata,"$187,000",Single Family,551 sqft,1
2,3 + 0,Row / Townhouse,51.054081,-113.94344,Condominium/Strata,"$187,000",Single Family,1193 sqft,2
2,0 + 3,Row / Townhouse,51.186302,-114.456121,Condominium/Strata,"$187,900",Single Family,572 sqft,1.5000
1,2 + 0,Apartment,51.002135,-114.075731,Condominium/Strata,"$188,000",Single Family,938 sqft,1
1,2 + 0,Row / Townhouse,50.971813,-114.064767,Condominium/Strata,"$188,800",Single Family,783 sqft,2
1,1 + 0,Apartment,51.166643,-114.151702,Condominium/Strata,"$188,800",Single Family,702 sqft,1
3,3 + 0,Row / Townhouse,50.961662,-114.11362,Condominium/Strata,"$189,000",Single Family,1246 sqft,2
2,2 + 0,Apartment,51.03851,-113.945268,Condominium/Strata,"$189,000",Single Family,844 sqft,1
1,1 + 0,Apartment,51.086458,-114.160422,Condominium/Strata,"$189,000",Single Family,836 sqft,1
1,2 + 0,Apartment,50.92824,-113.961062,Condominium/Strata,"$189,500",Single Family,871 sqft,1
1,2 + 0,Apartment,51.118332,-113.924172,Condominium/Strata,"$189,777",Single Family,687 sqft,1
1,1 + 0,Apartment,50.885678,-113.978061,Condominium/Strata,"$189,800",Single Family,613 sqft,1
1,1 + 0,Apartment,51.037403,-114.105848,Condominium/Strata,"$189,800",Single Family,563 sqft,1
1,1 + 0,Apartment,50.947526,-114.068382,Condominium/Strata,"$189,888",Single Family,575 sqft,1
1,2 + 0,Row / Townhouse,50.909176,-114.11521,Condominium/Strata,"$189,888",Single Family,751 sqft,1
1,2 + 0,Apartment,51.163336,-113.955466,Condominium/Strata,"$189,888",Single Family,633 sqft,1
1,2 + 0,Apartment,51.147904,-114.187165,Condominium/Strata,"$189,900",Single Family,844 sqft,1
2,3 + 0,Row / Townhouse,51.046432,-113.831632,Condominium/Strata,"$189,900",Single Family,1156 sqft,2
1,1 + 0,Apartment,51.041765,-114.091617,Condominium/Strata,"$189,900",Single Family,511 sqft,1
1,1 + 0,Apartment,51.055829,-114.079612,Condominium/Strata,"$189,900",Single Family,517 sqft,1
1,1 + 0,Row / Townhouse,51.164749,-114.471464,Condominium/Strata,"$189,900",Single Family,668 sqft,1
1,2 + 0,Apartment,50.928425,-113.965451,Condominium/Strata,"$189,900",Single Family,578 sqft,1
1,2 + 0,Apartment,50.929498,-113.965034,Condominium/Strata,"$189,900",Single Family,870 sqft,1
2,2 + 0,Row / Townhouse,50.926662,-114.025747,Condominium/Strata,"$189,900",Single Family,882 sqft,2
1,1 + 0,Apartment,51.015467,-114.161143,Condominium/Strata,"$189,900",Single Family,920 sqft,2
1,2 + 0,Apartment,50.920625,-113.918324,Condominium/Strata,"$189,900",Single Family,710 sqft,1
1,1 + 0,Row / Townhouse,50.90836,-114.115592,Condominium/Strata,"$189,900",Single Family,728 sqft,1
1,1 + 0,Apartment,50.894297,-113.945617,Condominium/Strata,"$189,900",Single Family,500 sqft,1
1,1 + 0,Apartment,50.882023,-113.977194,Condominium/Strata,"$189,900",Single Family,576 sqft,1
1,2 + 0,Apartment,51.085789,-114.159968,Condominium/Strata,"$189,900",Single Family,972 sqft,1
2,3 + 0,Mobile Home,51.058163,-113.394635,Freehold,"$189,900",Single Family,1144 sqft,1
1,0 + 0,Apartment,51.086842,-114.129578,Condominium/Strata,"$189,900",Single Family,307 sqft,1
1,2 + 0,Apartment,51.042505,-114.093577,Condominium/Strata,"$189,900",Single Family,876 sqft,1
2,3 + 0,Row / Townhouse,51.063684,-113.402584,Bare Land Condo,"$189,900",Single Family,1121 sqft,2
1,2 + 0,Apartment,51.003107,-114.080107,Condominium/Strata,"$189,900",Single Family,773 sqft,1
2,3 + 0,Row / Townhouse,51.051926,-113.952717,Condominium/Strata,"$189,900",Single Family,1026 sqft,2
1,2 + 0,Apartment,51.002603,-114.080361,Condominium/Strata,"$189,900",Single Family,740 sqft,1
1,0 + 2,Duplex,50.964031,-114.122747,Condominium/Strata,"$189,900",Single Family,466 sqft,1.5000
2,2 + 0,Apartment,51.123691,-113.931073,Condominium/Strata,"$189,990",Single Family,987 sqft,1
1,1 + 0,Apartment,51.158622,-113.959017,Condominium/Strata,"$190,000",Single Family,591 sqft,1
2,2 + 0,Apartment,51.162103,-114.158541,Condominium/Strata,"$190,000",Single Family,833 sqft,1
2,2 + 0,Apartment,50.860065,-114.021909,Condominium/Strata,"$190,000",Single Family,640 sqft,1
1,0 + 2,Row / Townhouse,50.954549,-114.063662,Condominium/Strata,"$192,000",Single Family,439 sqft,1.5000
2,3 + 0,Row / Townhouse,51.023429,-113.970793,Condominium/Strata,"$192,000",Single Family,1037 sqft,2
2,1 + 0,Apartment,51.170059,-114.134073,Condominium/Strata,"$192,000",Single Family,638 sqft,1
2,3 + 0,Row / Townhouse,51.066154,-113.954848,Condominium/Strata,"$192,369",Single Family,934 sqft,2
1,2 + 0,Apartment,50.967976,-114.0743,Condominium/Strata,"$192,900",Single Family,856 sqft,1
1,1 + 0,Apartment,50.975311,-114.074529,Condominium/Strata,"$194,500",Single Family,685 sqft,1
2,2 + 0,Apartment,51.124718,-113.930226,Bare Land Condo,"$194,888",Single Family,879 sqft,1
1,1 + 0,Apartment,51.040264,-114.082988,Condominium/Strata,"$194,900",Single Family,658 sqft,1
1,1 + 0,Apartment,51.126201,-114.054579,Condominium/Strata,"$194,900",Single Family,693 sqft,1
1,1 + 0,Apartment,50.976042,-114.073569,Condominium/Strata,"$194,900",Single Family,703 sqft,1
1,1 + 0,Apartment,51.02385,-114.072316,Condominium/Strata,"$194,900",Single Family,551 sqft,1
2,2 + 0,Apartment,51.056842,-114.167063,Condominium/Strata,"$194,900",Single Family,850 sqft,1
1,2 + 0,Apartment,51.084003,-114.176841,Condominium/Strata,"$194,900",Single Family,1069 sqft,1
1,2 + 0,Apartment,51.085066,-114.159986,Condominium/Strata,"$194,900",Single Family,743 sqft,2
2,2 + 0,Row / Townhouse,50.927404,-114.026487,Condominium/Strata,"$194,900",Single Family,886 sqft,2
1,2 + 0,Apartment,50.869313,-113.969876,Condominium/Strata,"$194,900",Single Family,608 sqft,1
2,2 + 0,Row / Townhouse,51.055785,-114.050115,Condominium/Strata,"$194,999",Single Family,1089 sqft,2
1,2 + 0,Row / Townhouse,51.108774,-114.070021,Condominium/Strata,"$195,000",Single Family,910 sqft,2
2,2 + 0,Apartment,51.16188,-114.057989,Condominium/Strata,"$195,000",Single Family,840 sqft,1
2,2 + 0,Apartment,51.164154,-113.96423,Condominium/Strata,"$195,000",Single Family,835 sqft,1
1,2 + 0,Row / Townhouse,51.138157,-113.933446,Condominium/Strata,"$195,000",Single Family,856 sqft,2
1,1 + 0,Apartment,51.057927,-114.052218,Condominium/Strata,"$195,000",Single Family,637 sqft,1
1,3 + 0,Row / Townhouse,50.971339,-114.066543,Condominium/Strata,"$195,000",Single Family,949 sqft,2
1,2 + 0,Apartment,51.008559,-114.07072,Condominium/Strata,"$195,000",Single Family,901 sqft,1
1,1 + 0,Apartment,51.092011,-114.057803,Condominium/Strata,"$195,500",Single Family,696 sqft,1
2,2 + 0,Apartment,51.121183,-113.931116,Condominium/Strata,"$195,900",Single Family,924 sqft,1
1,2 + 0,Row / Townhouse,51.076047,-113.979913,Bare Land Condo,"$195,900",Single Family,843 sqft,2
2,2 + 0,Apartment,51.165907,-114.089417,Condominium/Strata,"$195,999",Single Family,846 sqft,1
3,3 + 0,Row / Townhouse,51.040259,-113.37891,Bare Land Condo,"$196,000",Single Family,1042 sqft,2
1,1 + 0,Row / Townhouse,50.865836,-113.978023,Bare Land Condo,"$196,900",Single Family,522 sqft,1
1,1 + 0,Apartment,50.886141,-114.080152,Condominium/Strata,"$197,000",Single Family,616 sqft,1
2,2 + 0,Apartment,51.125525,-113.933731,Condominium/Strata,"$197,999",Single Family,770 sqft,1
1,1 + 0,Apartment,50.916243,-114.066802,Condominium/Strata,"$198,000",Single Family,638 sqft,1
1,1 + 0,Apartment,51.031509,-114.065426,Condominium/Strata,"$198,000",Single Family,612 sqft,1
1,1 + 0,Apartment,51.003107,-114.129306,Condominium/Strata,"$198,500",Single Family,518 sqft,1
1,1 + 0,Apartment,51.039217,-114.090398,Condominium/Strata,"$198,800",Single Family,586 sqft,1
2,2 + 0,Apartment,51.127164,-114.135958,Condominium/Strata,"$198,891",Single Family,852 sqft,1
2,2 + 0,Apartment,50.90018,-114.068074,Condominium/Strata,"$199,000",Single Family,924 sqft,1
2,2 + 0,Apartment,50.918287,-113.970539,Condominium/Strata,"$199,000",Single Family,860 sqft,1
1,1 + 0,Row / Townhouse,50.925747,-113.934431,Condominium/Strata,"$199,000",Single Family,575 sqft,1
1,1 + 0,Apartment,51.039156,-114.090628,Condominium/Strata,"$199,000",Single Family,584 sqft,1
1,2 + 0,Apartment,51.039417,-114.062657,Condominium/Strata,"$199,000",Single Family,927 sqft,1
2,3 + 0,Row / Townhouse,51.053128,-113.95332,Condominium/Strata,"$199,000",Single Family,1026 sqft,2
1,2 + 0,Apartment,51.074977,-113.938782,Condominium/Strata,"$199,000",Single Family,857 sqft,1
1,1 + 0,Apartment,51.166193,-114.146521,Condominium/Strata,"$199,000",Single Family,634 sqft,1
2,2 + 0,Apartment,51.18992,-114.466109,Condominium/Strata,"$199,000",Single Family,931 sqft,1
1,2 + 0,Apartment,51.03954,-114.090877,Condominium/Strata,"$199,500",Single Family,831 sqft,1
1,1 + 0,Apartment,50.975628,-114.074058,Condominium/Strata,"$199,888",Single Family,706 sqft,1
1,2 + 0,Apartment,50.866215,-114.027479,Condominium/Strata,"$199,900",Single Family,605 sqft,1
1,1 + 0,Apartment,50.86925,-113.969267,Condominium/Strata,"$199,900",Single Family,584 sqft,1
1,2 + 0,Apartment,50.900823,-114.119334,Condominium/Strata,"$199,900",Single Family,844 sqft,1
2,2 + 0,Apartment,50.916921,-114.072699,Condominium/Strata,"$199,900",Single Family,874 sqft,1
1,2 + 0,Apartment,50.916989,-114.047256,Condominium/Strata,"$199,900",Single Family,876 sqft,1
2,2 + 0,Apartment,50.918383,-113.970726,Condominium/Strata,"$199,900",Single Family,846 sqft,1
2,2 + 0,Apartment,50.928257,-113.961583,Condominium/Strata,"$199,900",Single Family,937 sqft,1
2,3 + 0,Apartment,50.960506,-114.109099,Condominium/Strata,"$199,900",Single Family,1036 sqft,1
1,0 + 2,Duplex,50.964587,-114.12032,Condominium/Strata,"$199,900",Single Family,470 sqft,1.5000
1,2 + 0,Apartment,50.992713,-114.090523,Condominium/Strata,"$199,900",Single Family,999 sqft,1
1,2 + 0,Apartment,51.00343,-114.080429,Condominium/Strata,"$199,900",Single Family,775 sqft,1
1,1 + 0,Apartment,51.00757,-114.131488,Condominium/Strata,"$199,900",Single Family,624 sqft,1
1,1 + 0,Apartment,51.007631,-114.1307,Condominium/Strata,"$199,900",Single Family,568 sqft,1
1,2 + 0,Row / Townhouse,51.027703,-114.16188,Condominium/Strata,"$199,900",Single Family,933 sqft,1
1,3 + 1,Row / Townhouse,51.029674,-113.983824,Freehold,"$199,900",Single Family,994 sqft,2
2,2 + 0,Apartment,51.036073,-114.178501,Condominium/Strata,"$199,900",Single Family,985 sqft,1
1,1 + 0,Apartment,51.0372,-114.124126,Condominium/Strata,"$199,900",Single Family,877 sqft,1
2,2 + 0,Apartment,51.038437,-113.943537,Condominium/Strata,"$199,900",Single Family,1286 sqft,1
2,2 + 0,Apartment,51.038622,-113.943605,Condominium/Strata,"$199,900",Single Family,1047 sqft,1
1,1 + 0,Apartment,51.040236,-114.090349,Condominium/Strata,"$199,900",Single Family,776 sqft,1
1,2 + 0,Apartment,51.040615,-114.073932,Condominium/Strata,"$199,900",Single Family,870 sqft,1
1,1 + 0,Apartment,51.041486,-114.089296,Condominium/Strata,"$199,900",Single Family,869 sqft,1
2,2 + 0,Apartment,51.046299,-114.086352,Condominium/Strata,"$199,900",Single Family,1204 sqft,1
1,1 + 0,Apartment,51.051144,-114.061714,Condominium/Strata,"$199,900",Single Family,1070 sqft,1
1,1 + 0,Apartment,51.056783,-114.056028,Condominium/Strata,"$199,900",Single Family,765 sqft,1
1,3 + 0,Apartment,51.065896,-114.005895,Condominium/Strata,"$199,900",Single Family,1212 sqft,1
2,2 + 0,Apartment,51.071146,-114.125949,Condominium/Strata,"$199,900",Single Family,925 sqft,1
1,2 + 0,Apartment,51.083341,-114.159769,Condominium/Strata,"$199,900",Single Family,850 sqft,1
2,2 + 0,Apartment,51.086355,-114.159975,Condominium/Strata,"$199,900",Single Family,1118 sqft,1
1,2 + 0,Apartment,51.095652,-114.211457,Condominium/Strata,"$199,900",Single Family,908 sqft,1
1,2 + 0,Apartment,51.100553,-114.150179,Condominium/Strata,"$199,900",Single Family,852 sqft,1
1,2 + 0,Apartment,51.100661,-114.150597,Condominium/Strata,"$199,900",Single Family,851 sqft,1
2,2 + 0,Apartment,51.118075,-113.92467,Condominium/Strata,"$199,900",Single Family,947 sqft,1
2,2 + 0,Apartment,51.12541,-113.933827,Condominium/Strata,"$199,900",Single Family,818 sqft,1
2,2 + 0,Apartment,51.125679,-113.933608,Condominium/Strata,"$199,900",Single Family,963 sqft,1
2,2 + 0,Apartment,51.125829,-113.934661,Condominium/Strata,"$199,900",Single Family,774 sqft,1
1,2 + 0,Row / Townhouse,51.13811,-113.934346,Condominium/Strata,"$199,900",Single Family,993 sqft,1
1,2 + 0,Row / Townhouse,51.152535,-114.104654,Bare Land Condo,"$199,900",Single Family,725 sqft,2
2,2 + 0,Apartment,51.163324,-113.955938,Condominium/Strata,"$199,900",Single Family,944 sqft,1
2,2 + 0,Apartment,51.164236,-113.964974,Condominium/Strata,"$199,900",Single Family,837 sqft,1
2,2 + 0,Apartment,51.164813,-113.956099,Condominium/Strata,"$199,900",Single Family,748 sqft,1
1,2 + 0,Apartment,51.164975,-114.090866,Condominium/Strata,"$199,900",Single Family,859 sqft,1
2,2 + 0,Apartment,51.165147,-114.09004,Condominium/Strata,"$199,900",Single Family,931 sqft,1
2,2 + 0,Apartment,51.165683,-114.140739,Condominium/Strata,"$199,900",Single Family,776 sqft,1
2,2 + 0,Apartment,50.926202,-113.932512,Condominium/Strata,"$199,999",Single Family,806 sqft,1
2,2 + 0,Apartment,50.971592,-114.117237,Condominium/Strata,"$199,999",Single Family,1318 sqft,1
2,2 + 0,Apartment,50.885547,-114.023409,Condominium/Strata,"$200,000",Single Family,912 sqft,1
2,2 + 0,Apartment,50.928346,-113.960345,Condominium/Strata,"$200,000",Single Family,840 sqft,1
2,2 + 0,Apartment,50.928445,-113.960785,Condominium/Strata,"$200,000",Single Family,844 sqft,1
1,2 + 0,Apartment,51.039645,-113.394846,Condominium/Strata,"$200,000",Single Family,836 sqft,1
1,2 + 0,Apartment,51.050755,-114.133522,Condominium/Strata,"$200,000",Single Family,840 sqft,1
