BathroomTotal,Bedrooms,BuildingType,Latitude,Longitude,OwnershipType,Price,PropertyType,SizeInterior,StoriesTotal
2,1 + 1,Apartment,43.7860372,-79.1977206,Condominium/Strata,"$429,900",Single Family,,
1,1 + 1,Apartment,43.7901406,-79.3573361,Condominium/Strata,"$429,900",Single Family,,
1,2,Apartment,43.7772704,-79.3368302,Condominium/Strata,"$429,900",Single Family,,
2,1 + 1,Apartment,43.8275826,-79.0913806,Condominium/Strata,"$429,900",Single Family,,
1,1 + 1,Apartment,43.8520942,-79.432423,Condominium/Strata,"$429,900",Single Family,,
1,3,House,43.8582659,-78.8485494,Freehold,"$429,900",Single Family,,
2,2,House,43.8894325,-78.8625708,Freehold,"$429,900",Single Family,,1
1,1,Apartment,43.7691102,-79.3697774,Condominium/Strata,"$429,990",Single Family,,
2,3,Row / Townhouse,43.7432664,-79.2113521,Condominium/Strata,"$429,999",Single Family,,
2,3,Apartment,43.7836438,-79.2844451,Condominium/Strata,"$429,999",Single Family,,
1,2,Apartment,43.6468109,-79.5666796,Condominium/Strata,"$429,999",Single Family,,
1,1,Apartment,43.6417813,-79.4234261,Condominium/Strata,"$430,000",Single Family,,
1,2,Apartment,43.6015185,-79.5100624,Condominium/Strata,"$430,000",Single Family,,
2,2 + 1,Apartment,43.6553979,-79.5700897,Condominium/Strata,"$430,000",Single Family,,
1,1,Apartment,43.8599757,-79.5063439,Condominium/Strata,"$430,000",Single Family,,
2,3,Apartment,43.582057,-79.754962,Condominium,"$432,900",Single Family,,1
2,3 + 0,Row / Townhouse,43.8456254,-79.0890592,Condominium/Strata,"$434,000",Single Family,,3
2,3,Row / Townhouse,43.8456254,-79.0890592,Condominium/Strata,"$434,800",Single Family,,2
2,2 + 1,Apartment,43.7590096,-79.5885685,Condominium/Strata,"$434,990",Single Family,,
2,2,Apartment,43.7525114,-79.2041817,Condominium/Strata,"$435,000",Single Family,,
2,2 + 1,Apartment,43.790092,-79.4519584,Condominium/Strata,"$435,000",Single Family,,
1,1 + 1,Apartment,43.7798189,-79.2828644,Condominium/Strata,"$435,000",Single Family,,
2,3,Apartment,43.5812285,-79.755498,Condominium/Strata,"$435,000",Single Family,,
1,3,Row / Townhouse,43.680201,-79.7310851,Condominium/Strata,"$435,000",Single Family,,2
2,3 + 1,Row / Townhouse,43.7242658,-79.7154719,Condominium/Strata,"$435,000",Single Family,,2
1,1,Apartment,43.766377,-79.6055517,Condominium/Strata,"$438,000",Single Family,,
1,2 + 1,Apartment,43.7112781,-79.3228344,Condominium/Strata,"$438,888",Single Family,,
1,1 + 1,Apartment,43.6236981,-79.516054,Condominium/Strata,"$438,888",Single Family,,
2,3,Row / Townhouse,43.698802,-79.746468,Condominium,"$438,900",Single Family,,2
2,3,Row / Townhouse,43.7001831,-79.7489093,Condominium/Strata,"$438,900",Single Family,,2
2,3 + 1,Apartment,43.7095427,-79.7251332,Condominium/Strata,"$439,000",Single Family,,
2,2,Apartment,43.694531,-79.7498596,Condominium/Strata,"$439,000",Single Family,,
1,1 + 1,Apartment,43.6376021,-79.473026,Condominium/Strata,"$439,000",Single Family,,
1,3,Apartment,43.6382718,-79.5649536,Shares in Co-operative,"$439,000",Single Family,,
2,3,Row / Townhouse,43.7432664,-79.2113521,Condominium/Strata,"$439,000",Single Family,,2
2,3,Apartment,43.8259487,-79.0908687,Condominium/Strata,"$439,000",Single Family,,
2,3,Row / Townhouse,43.8071075,-79.2278275,Condominium/Strata,"$439,500",Single Family,,
1,1,Apartment,43.6461941,-79.5266646,Condominium/Strata,"$439,750",Single Family,,
2,2 + 1,Apartment,43.6426028,-79.5588074,Condominium/Strata,"$439,800",Single Family,,
1,2,Apartment,43.8597898,-78.9379728,Condominium/Strata,"$439,898",Single Family,,
1,2,House,43.8550345,-79.0212205,Freehold,"$439,900",Single Family,,1
1,2,House,43.854918,-79.021128,Freehold,"$439,900",Single Family,,1
2,2,Apartment,43.8101013,-79.2222046,Condominium/Strata,"$439,900",Single Family,,
2,3,Apartment,43.7500359,-79.5673777,Condominium/Strata,"$439,900",Single Family,,
2,3,Row / Townhouse,43.7677086,-79.1828489,Condominium/Strata,"$439,900",Single Family,,2
1,0,Apartment,43.6460089,-79.3919615,Condominium/Strata,"$439,900",Single Family,,
1,0,Row / Townhouse,43.6495303,-79.403915,Condominium/Strata,"$439,900",Single Family,,
2,3,Apartment,43.7245759,-79.3076038,Undivided Co-ownership,"$439,900",Single Family,,
2,1 + 1,Apartment,43.7302124,-79.3320772,Condominium/Strata,"$439,900",Single Family,,
1,1,Apartment,43.6573757,-79.3740982,Condominium/Strata,"$439,900",Single Family,,
2,2 + 1,Apartment,43.7243627,-79.2516663,Condominium/Strata,"$439,999",Single Family,,
2,3 + 1,Apartment,43.6564957,-79.5702403,Condominium/Strata,"$442,500",Single Family,,
1,1,Apartment,43.8520942,-79.432423,Condominium/Strata,"$444,888",Single Family,,
1,1 + 1,Apartment,43.6302929,-79.7789556,Condominium/Strata,"$444,900",Single Family,,
1,1 + 1,Apartment,43.588602,-79.6317004,Condominium/Strata,"$445,000",Single Family,,
2,2,Apartment,43.7244805,-79.61617,Condominium/Strata,"$445,000",Single Family,,
1,1 + 1,Apartment,43.7194488,-79.3376664,Condominium/Strata,"$445,000",Single Family,,
1,1 + 1,Apartment,43.8432271,-79.4264532,Condominium/Strata,"$445,000",Single Family,,
1,2,Apartment,43.7627233,-79.5000028,Condominium/Strata,"$445,000",Single Family,,
1,1,Apartment,43.6402846,-79.5598172,Condominium/Strata,"$445,900",Single Family,,
2,2,Row / Townhouse,43.859763,-79.0353306,Condominium/Strata,"$446,000",Single Family,,
1,2,Apartment,43.8775755,-79.2858648,Condominium/Strata,"$447,000",Single Family,,
2,3 + 1,Row / Townhouse,43.7861404,-79.2119552,Condominium/Strata,"$448,000",Single Family,,2
1,1,Apartment,43.6573757,-79.3740982,Condominium/Strata,"$448,000",Single Family,,
1,1,Apartment,43.7106623,-79.3934822,Condominium/Strata,"$449,000",Single Family,,
2,3,Apartment,43.7220164,-79.6423563,Condominium/Strata,"$449,000",Single Family,,
2,3,Apartment,43.6953637,-79.5507031,Condominium/Strata,"$449,000",Single Family,,
1,1,Apartment,43.6402846,-79.5598172,Condominium/Strata,"$449,000",Single Family,,
2,3,Apartment,43.589771,-79.625951,Condominium/Strata,"$449,000",Single Family,,
2,3,Apartment,43.5844465,-79.6175302,Condominium/Strata,"$449,000",Single Family,,
2,2,Apartment,43.573909,-79.619437,Condominium/Strata,"$449,000",Single Family,,
2,3,Apartment,43.7851587,-79.2856683,Condominium/Strata,"$449,000",Single Family,,
2,2 + 1,Apartment,43.8008124,-79.3050392,Condominium/Strata,"$449,000",Single Family,,
1,1 + 1,Apartment,43.773403,-79.3446365,Condominium/Strata,"$449,000",Single Family,,
2,3 + 1,House,43.8938144,-78.8445682,Freehold,"$449,000",Single Family,,1
1,1 + 1,Apartment,43.8990883,-79.2661914,Condominium/Strata,"$449,000",Single Family,,
0,0,House,43.8706997,-79.8676696,Freehold,"$449,000",Single Family,,2
1,1 + 1,Apartment,43.8397851,-79.3934996,Condominium/Strata,"$449,000",Single Family,,
1,1 + 1,Apartment,43.5937,-79.6310495,Condominium/Strata,"$449,500",Single Family,,
2,3,Row / Townhouse,43.529453,-79.879608,Condominium,"$449,900",Single Family,,3
2,3,Row / Townhouse,43.52967,-79.879123,Condominium/Strata,"$449,900",Single Family,,3
1,2,House,43.617465,-80.146077,Freehold,"$449,900",Single Family,1305 sqft,2
1,2,House,43.6176862,-80.1457586,Freehold,"$449,900",Single Family,,2
2,2 + 1,Apartment,43.7166698,-79.7271283,Condominium/Strata,"$449,900",Single Family,,
1,1 + 1,Apartment,43.8433002,-79.4264755,Condominium/Strata,"$449,900",Single Family,,
2,3 + 1,Row / Townhouse,43.8230646,-79.0139676,Condominium/Strata,"$449,900",Single Family,,3
1,1,Apartment,43.8599757,-79.5063439,Condominium/Strata,"$449,900",Single Family,,
2,2,House,43.9050262,-78.8526615,Freehold,"$449,900",Single Family,,1.5000
2,3,Row / Townhouse,43.770373,-79.183221,Condominium/Strata,"$449,900",Single Family,,2
1,0 + 1,Apartment,43.7667159,-79.3859239,Condominium/Strata,"$449,900",Single Family,,
1,0 + 0,Apartment,43.7672224,-79.3707332,Condominium/Strata,"$449,900",Single Family,,
2,2,Apartment,43.751128,-79.5828727,Condominium/Strata,"$449,900",Single Family,,
2,2,Row / Townhouse,43.79519,-79.2393439,Condominium/Strata,"$449,900",Single Family,,2
2,3,House,43.7888257,-80.1422544,Freehold,"$449,900",Single Family,,2
1,1,Apartment,43.7833031,-79.5806665,Condominium/Strata,"$449,900",Single Family,,
3,3 + 1,Row / Townhouse,43.7442978,-79.2095418,Condominium/Strata,"$449,998",Single Family,,
2,2 + 1,Apartment,43.7375763,-79.2382502,Condominium/Strata,"$449,999",Single Family,,
1,1,Apartment,43.7358394,-79.4826475,Condominium/Strata,"$450,000",Single Family,,
2,4,Row / Townhouse,43.7340431,-79.5933934,Condominium/Strata,"$450,000",Single Family,,3
2,3,Apartment,43.7949299,-79.3139429,Condominium/Strata,"$450,000",Single Family,,
1,1,Apartment,43.8394372,-79.3932763,Condominium/Strata,"$450,000",Single Family,,
2,3 + 1,Apartment,43.687263,-79.506294,Condominium/Strata,"$450,000",Single Family,,
1,0,Apartment,43.6460089,-79.3919615,Condominium/Strata,"$450,000",Single Family,,
1,1 + 1,Apartment,43.6302929,-79.7789556,Condominium/Strata,"$454,900",Single Family,,
2,2,Apartment,43.905253,-78.7048815,Condominium/Strata,"$454,900",Single Family,,
2,3,House,43.8939702,-78.8528843,Freehold,"$454,900",Single Family,,2
3,3 + 1,Row / Townhouse,43.7668255,-79.5150229,Condominium/Strata,"$455,000",Single Family,,2
1,1,Apartment,43.7677011,-79.3822362,Condominium/Strata,"$455,000",Single Family,,
2,3,Row / Townhouse,43.904562,-78.7874853,Freehold,"$457,900",Single Family,,2
1,1 + 1,Apartment,43.8506613,-79.4274123,Condominium/Strata,"$458,000",Single Family,,
1,1,Apartment,43.7143483,-79.3531453,Condominium/Strata,"$458,000",Single Family,,
1,1,Apartment,43.7945038,-79.4379952,Condominium/Strata,"$458,888",Single Family,,
2,3,Apartment,43.7949299,-79.3139429,Condominium/Strata,"$459,000",Single Family,,
2,2,Apartment,43.8101572,-79.2211035,Condominium/Strata,"$459,000",Single Family,,
2,2,Apartment,43.8101572,-79.2211035,Condominium/Strata,"$459,000",Single Family,,
1,1,Apartment,43.8124443,-79.4561483,Condominium/Strata,"$459,000",Single Family,,
3,3,Row / Townhouse,43.7767517,-79.1719344,Condominium/Strata,"$459,000",Single Family,,
1,1,Apartment,43.7751232,-79.3454556,Condominium/Strata,"$459,000",Single Family,,
2,2,Apartment,43.7711989,-79.2605313,Condominium/Strata,"$459,000",Single Family,,
1,1,Apartment,43.7627142,-79.3464237,Condominium/Strata,"$459,000",Single Family,,
2,2 + 1,Apartment,43.7375763,-79.2382502,Condominium/Strata,"$459,000",Single Family,,
1,1,Apartment,43.8566818,-79.3278756,Condominium/Strata,"$459,000",Single Family,,
2,3,House,43.9025656,-78.6788265,Freehold,"$459,000",Single Family,,2
2,3,House,43.8852965,-78.8064291,Freehold,"$459,000",Single Family,,2
2,3 + 1,Row / Townhouse,43.732946,-79.5926441,Condominium/Strata,"$459,000",Single Family,,2
2,2,Apartment,43.6399965,-79.5845307,Condominium/Strata,"$459,000",Single Family,,
1,1 + 1,Apartment,43.588602,-79.6317004,Condominium/Strata,"$459,000",Single Family,,
1,1,Apartment,43.589533,-79.653108,Condominium/Strata,"$459,900",Single Family,,
2,2,Apartment,43.6131335,-79.6608675,Condominium/Strata,"$459,900",Single Family,,
2,3,Apartment,43.6526695,-79.5692748,Condominium/Strata,"$459,900",Single Family,,
2,2 + 0,Apartment,43.6527601,-79.9268703,Condominium/Strata,"$459,900",Single Family,,
2,2 + 1,Apartment,43.7250993,-79.2515623,Condominium/Strata,"$459,900",Single Family,,
1,1,Apartment,43.6574550189903,-79.3741357509262,Condominium/Strata,"$459,900",Single Family,,
2,2,Apartment,43.8775755,-79.2858648,Shares in Co-operative,"$459,900",Single Family,,
3,3,House,43.9059619,-78.7915628,Freehold,"$459,900",Single Family,,2
2,3 + 1,House,43.8610034,-78.8510327,Freehold,"$459,900",Single Family,,1
1,1 + 1,Apartment,43.8377921,-79.3920092,Condominium/Strata,"$459,900",Single Family,,
2,2 + 1,Apartment,43.7592624,-79.5853418,Condominium/Strata,"$459,900",Single Family,,
2,2,Apartment,43.759911,-79.690421,Condominium,"$459,900",Single Family,,1
2,2 + 1,Apartment,43.7600285,-79.6904695,Condominium/Strata,"$459,900",Single Family,,
2,1 + 1,Apartment,43.7585451,-79.6880138,Condominium/Strata,"$459,900",Single Family,,
1,1,Apartment,43.7945038,-79.4379952,Condominium/Strata,"$459,900",Single Family,,
1,1,Row / Townhouse,43.6295882,-79.7831018,Condominium/Strata,"$459,990",Single Family,,
3,2 + 1,Row / Townhouse,43.7538957,-79.4915751,Condominium/Strata,"$459,995",Single Family,,2
2,2 + 1,Apartment,43.8229012,-79.2750706,Condominium/Strata,"$459,999",Single Family,,
2,2 + 1,Apartment,43.8409674,-79.4064961,Condominium/Strata,"$460,000",Single Family,,
3,4,House,43.9045013,-78.6979042,Freehold,"$460,000",Single Family,,2
1,2,House,43.8992797,-78.8768996,Freehold,"$460,000",Single Family,,1.5000
1,1,Apartment,43.7627142,-79.3464237,Condominium/Strata,"$460,000",Single Family,,
2,2 + 1,Apartment,43.7606698,-79.6906388,Condominium/Strata,"$460,000",Single Family,,
1,1,Apartment,43.5926648,-79.6043249,Condominium/Strata,"$462,000",Single Family,,
1,1,Apartment,43.840667,-79.3932883,Condominium/Strata,"$463,000",Single Family,,
2,2,Apartment,43.6863146,-79.5141914,Condominium/Strata,"$463,900",Single Family,,
1,2,Apartment,43.766377,-79.6055517,Condominium/Strata,"$464,000",Single Family,,
2,2 + 1,Apartment,43.7896529,-79.2535538,Condominium/Strata,"$464,000",Single Family,,
1,2,Row / Townhouse,43.7586192,-79.7644973,Condominium/Strata,"$464,900",Single Family,,
2,2 + 1,Apartment,43.6712666,-79.7444728,Condominium/Strata,"$464,900",Single Family,,
2,2 + 1,Apartment,43.7098214,-79.3326132,Condominium/Strata,"$464,900",Single Family,,
1,1,Apartment,43.7143947392414,-79.4540992222636,Condominium/Strata,"$465,000",Single Family,,
2,2 + 1,Apartment,43.5996557,-79.6270942,Condominium/Strata,"$465,000",Single Family,,
2,3,Row / Townhouse,43.5395375,-79.6748524,Condominium/Strata,"$465,000",Single Family,,2
1,1,Apartment,43.6517438,-79.3758994,Condominium/Strata,"$465,000",Single Family,,
2,3 + 1,Apartment,43.7851587,-79.2856683,Condominium/Strata,"$465,000",Single Family,,
1,1,Apartment,43.8566818,-79.3278756,Condominium/Strata,"$465,000",Single Family,,
3,3,House,43.9024119,-78.8637831,Freehold,"$465,000",Single Family,,2.5000
1,0,Apartment,43.636642,-79.4057224,Condominium/Strata,"$466,600",Single Family,,
1,1,Apartment,43.6161292,-79.5966278,Condominium/Strata,"$467,000",Single Family,,
2,2,House,43.8994478,-78.6127669,Freehold,"$467,000",Single Family,,1
2,2 + 1,Apartment,43.8235146,-79.2758582,Condominium/Strata,"$468,800",Single Family,,
2,3 + 1,Row / Townhouse,43.7014163,-79.7518494,Condominium/Strata,"$468,800",Single Family,,2
2,3,Row / Townhouse,43.6969378,-79.773037,Condominium/Strata,"$469,000",Single Family,,2
1,1,Apartment,43.7202155,-79.3477312,Condominium/Strata,"$469,000",Single Family,,
1,1,Apartment,43.7227112,-79.4320891,Condominium/Strata,"$469,000",Single Family,,
1,1,Apartment,43.6298692,-79.4768043,Condominium/Strata,"$469,000",Single Family,,
3,3,Row / Townhouse,43.6432372,-79.5587592,Condominium/Strata,"$469,000",Single Family,,2
1,1 + 1,Apartment,43.5908212,-79.6320075,Condominium/Strata,"$469,000",Single Family,,
1,1 + 1,Apartment,43.5856392,-79.6463896,Condominium/Strata,"$469,000",Single Family,,
1,1,Apartment,43.8528311,-79.3376922,Condominium/Strata,"$469,000",Single Family,,
2,2 + 1,Apartment,43.7786154,-79.4520437,Condominium/Strata,"$469,000",Single Family,,
2,1 + 1,Apartment,43.7945038,-79.4379952,Condominium/Strata,"$469,000",Single Family,,
2,2,Row / Townhouse,43.7942584,-79.2350929,Condominium/Strata,"$469,000",Single Family,,
1,1 + 1,Apartment,43.7672149,-79.3711671,Condominium/Strata,"$469,000",Single Family,,
3,3 + 1,Row / Townhouse,43.7541012,-79.5135984,Condominium/Strata,"$469,000",Single Family,,2
2,1 + 1,Apartment,43.7505992,-79.465027,Condominium/Strata,"$469,000",Single Family,,
2,2,Apartment,43.7424848,-79.3040667,Condominium/Strata,"$469,000",Single Family,,
2,3,Apartment,43.7219454,-79.5024879,Condominium/Strata,"$469,888",Single Family,,
2,1 + 1,Apartment,43.7261587,-79.479265,Condominium/Strata,"$469,900",Single Family,,
2,2,House,43.6919749,-79.7572159,Freehold,"$469,900",Single Family,,2
2,3,House,43.69199,-79.757152,Freehold,"$469,900",Single Family,917.0000,2
3,3 + 1,Row / Townhouse,43.6425270703064,-79.5604128568772,Condominium/Strata,"$469,900",Single Family,,2
1,0,Apartment,43.6418503,-79.3822455,Condominium/Strata,"$469,900",Single Family,,
1,1 + 1,Apartment,43.7735533,-79.3449069,Condominium/Strata,"$469,900",Single Family,,
2,3,Row / Townhouse,43.7855779,-79.2058032,Condominium/Strata,"$469,900",Single Family,,2
3,4,Row / Townhouse,43.7855779,-79.2058032,Condominium/Strata,"$469,900",Single Family,,2
1,1 + 1,Apartment,43.8599757,-79.5063439,Condominium/Strata,"$469,900",Single Family,,
2,3,House,43.8686725,-78.8486379,Freehold,"$469,900",Single Family,,
2,2,Apartment,43.8775755,-79.2858648,Condominium/Strata,"$469,900",Single Family,,
3,2,Row / Townhouse,43.8762026,-79.0849765,Condominium/Strata,"$469,999",Single Family,,2
2,3,Row / Townhouse,43.5118055,-79.6369205,Condominium/Strata,"$470,000",Single Family,,2
1,1,Apartment,43.7903515,-79.5469728,Condominium/Strata,"$472,000",Single Family,,
2,2 + 1,Apartment,43.5873929,-79.6392014,Condominium/Strata,"$473,888",Single Family,,
2,2 + 2,House,43.8934466,-78.8106884,Freehold,"$474,800",Single Family,,
3,3,Row / Townhouse,43.8959249,-78.9484918,Condominium/Strata,"$474,900",Single Family,,3
2,2,Row / Townhouse,43.8845664,-78.9277451,Freehold,"$474,900",Single Family,,2
2,2,Apartment,43.8209036,-79.4246302,Condominium/Strata,"$474,900",Single Family,,
1,2,Apartment,43.5800932,-79.6251639,Condominium/Strata,"$474,900",Single Family,,
1,1,Apartment,43.642313,-79.4243664,Condominium/Strata,"$474,999",Single Family,,
1,0,Apartment,43.6385129,-79.4008972,Condominium/Strata,"$475,000",Single Family,,
2,2 + 1,Apartment,43.7250993,-79.2515623,Condominium/Strata,"$475,000",Single Family,,
1,1,Apartment,43.7143483,-79.3531453,Condominium/Strata,"$475,000",Single Family,,
1,1,Apartment,43.6840441,-79.4217063,Condominium/Strata,"$475,000",Single Family,,
1,0,Apartment,43.6539272,-79.3638934,Condominium/Strata,"$475,000",Single Family,,
1,1 + 1,Apartment,43.812196,-79.456666,Condominium/Strata,"$475,000",Single Family,,
3,4 + 1,Duplex,43.8894857,-78.866109,,"$475,000",Single Family,,1.5000
3,4 + 2,House,43.8986107,-78.692765,Freehold,"$475,000",Single Family,,2
1,1 + 1,Apartment,43.8476377,-79.252298,Condominium/Strata,"$475,000",Single Family,,
2,3,Row / Townhouse,43.844237,-79.073545,Condominium/Strata,"$475,800",Single Family,,3
2,2 + 1,Apartment,43.6568957,-79.5704046,Condominium/Strata,"$478,900",Single Family,,
1,1,Apartment,43.6660964,-79.3873217,Condominium/Strata,"$479,000",Single Family,,
1,1,Apartment,43.7149971,-79.4542277,Condominium/Strata,"$479,000",Single Family,,
2,2 + 1,Apartment,43.7169396,-79.2608842,Condominium/Strata,"$479,000",Single Family,,
2,3,Row / Townhouse,43.6928795,-79.5071037,Condominium/Strata,"$479,000",Single Family,,
1,2,House,43.6893201,-79.4934129,Freehold,"$479,000",Single Family,,1.5000
1,0,Apartment,43.6389644,-79.3985303,Condominium/Strata,"$479,000",Single Family,,
2,2,Apartment,43.6283885,-79.6057744,Condominium/Strata,"$479,000",Single Family,,
1,1,Apartment,43.5850401,-79.6460325,Condominium/Strata,"$479,000",Single Family,,
2,2 + 1,Apartment,43.6016237,-79.6472976,Condominium/Strata,"$479,000",Single Family,,
7,5,House,43.8986064,-78.8551489,Freehold,"$479,000",Single Family,,2.5000
2,3 + 2,House,43.9033156,-80.1104695,Freehold,"$479,000",Single Family,,1
